season,week,fecha,juego,equipo,rival,es_local,player_id,jugador,pos,prop,prediccion,lo,hi,prob_1mas,fecha_prediccion
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0039732,Bo Nix,QB,intercepciones,0.77,,,0.53,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0039732,Bo Nix,QB,yardas_tierra,37.73,7.55,59.62,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0039732,Bo Nix,QB,td_tierra,0.36,,,0.3,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0033881,Evan Engram,TE,yardas_recepcion,20.03,0.78,38.56,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0033881,Evan Engram,TE,recepciones,2.2,,,0.89,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0033881,Evan Engram,TE,td_recepcion,0.13,,,0.12,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036158,J.K. Dobbins,RB,yardas_tierra,63.34,26.74,100.2,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036158,J.K. Dobbins,RB,td_tierra,0.47,,,0.37,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036158,J.K. Dobbins,RB,yardas_recepcion,10.72,0.0,20.11,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036158,J.K. Dobbins,RB,recepciones,1.15,,,0.68,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036158,J.K. Dobbins,RB,td_recepcion,0.06,,,0.06,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036613,Jaylen Waddle,WR,yardas_recepcion,46.39,13.73,75.92,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036613,Jaylen Waddle,WR,recepciones,3.58,,,0.97,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036613,Jaylen Waddle,WR,td_recepcion,0.22,,,0.2,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036422,Adam Trautman,TE,yardas_recepcion,19.6,0.98,38.6,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036422,Adam Trautman,TE,recepciones,2.09,,,0.88,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0036422,Adam Trautman,TE,td_recepcion,0.11,,,0.1,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0040730,RJ Harvey,RB,yardas_tierra,43.8,14.93,72.8,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0040730,RJ Harvey,RB,td_tierra,0.27,,,0.23,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0040730,RJ Harvey,RB,yardas_recepcion,29.93,5.18,52.43,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0040730,RJ Harvey,RB,recepciones,3.36,,,0.97,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0040730,RJ Harvey,RB,td_recepcion,0.22,,,0.2,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0039868,Troy Franklin,WR,yardas_recepcion,24.02,1.99,41.31,,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0039868,Troy Franklin,WR,recepciones,2.41,,,0.91,2026-08-12 17:39
2026,1,2026-09-14,DEN @ KC,DEN,KC,0,00-0039868,Troy Franklin,WR,td_recepcion,0.2,,,0.18,2026-08-12 17:39
